ID,tweets,mentions,pro
@eavesdropann,0,1,0
@sherrysue66,0,1,0
@VP,0,14,0
@RealBalde,1,0,0
@swivman,0,1,0
@CJBMD,1,0,0
@WOOKIE318,0,2,0
@efonzarelly,1,0,0
@joeybranca,1,0,0
@TomRaineyy,1,0,0
@AmandaNHardwic1,1,13,0
@shauner,0,1,0
@BostoHo,1,0,0
@sheilah_she,1,0,0
@IowaIndBlog,0,1,0
@ThomasWictor,0,3,0
@LostDiva,1,0,0
@Amanda_Kerri,0,1,0
@KaitlynAlanis,1,0,0
@TheRevAl,0,2,0
@TylaMJ,1,0,0
@keyboardbuddy,0,1,0
@Joan1Barb,0,1,0
@TalbertSwan,0,8,0
@michelleisawolf,0,16,0
@SarahsDeadEye,0,2,0
@DevilDog978,1,0,0
@SimiraNB,0,1,0
@davenpory_earl,1,0,0
@LizzieBorden_8,1,0,0
@Paul1_Gill,1,0,0
@NBCNews,0,17,0
@nelle88belle,1,0,0
@alost_prince,1,0,0
@oxyer_tiffani,1,0,0
@BettyBuckley,0,1,0
@KODE_Austin,1,0,0
@AKGlass,1,0,0
@AFPusa,1,0,0
@nvmadejo,1,0,0
@FiveStarVideos,1,0,0
@JoelGibbs_,1,0,0
@fubunker,1,0,0
@GuerinoKim,1,0,0
@JamesKosur,1,4,0
@Twitter,0,18,0
@TwitUserWilly,2,0,0
@Thomas1774Paine,0,9,0
@Mrs_R3con78,1,0,0
@r3con78,0,1,0
@GoboMontaco,1,1,0
@POTUS44,0,1,0
@katinanikou1,1,0,0
@RadioBizBody,2,2,0
@GeriMonsen1,0,2,0
@briantidwell09,0,2,0
@IrishBelle_1,0,2,0
@LauraLorio,0,2,0
@JoeNBC,0,8,0
@KingOTStream,1,0,0
@gabriellakanto1,1,0,0
@georgesoros,0,3,0
@clhubes,1,0,0
@GregFyC1,0,1,0
@RBPundit,0,1,0
@JosephCumia,2,0,0
@GarveyJacquie,1,0,0
@LionelMedia,0,1,0
@royannaf,0,1,0
@arthur_b_chaney,0,1,0
@HandfulOfEarth,1,0,0
@stuchbery,0,1,0
@bqAvHs22whb34rV,1,0,0
@heksjeAnna,0,1,0
@JoostNiemoller,0,3,0
@JaeKay,1,0,0
@Susan_Teeple,0,1,0
@GKeile,0,1,0
@staywokeco,2,0,0
@caseycrawforddd,1,0,0
@MikeSteamPunk,1,0,0
@JoyVBehar,0,19,0
@CandeeSnow,1,0,0
@NotUsedZZZ,0,1,0
@randajarrar,0,1,0
@BruceWolfChi,1,0,0
@danproft,0,1,0
@Ashlyn_Out_Loud,1,0,0
@LisaLorimom,1,0,0
@kenmacpike,1,0,0
@AngelaDeoris,1,0,0
@pjaro62,1,0,0
@Glanger816,1,0,0
@HAAL,1,0,0
@OnePolitikow,0,1,0
@JaeMarland,1,0,0
@56jakesmom,0,1,0
@OpinionOnion7,0,1,0
@ABritInTN,1,0,0
@Fallof1976,2,0,0
@ForzaCorrado,0,1,0
@TonyBrunoShow,0,1,0
@roleezj1,1,0,0
@imau2fan,2,0,0
@redneckrn33,0,1,0
@AynRandsSSCheck,1,0,0
@RubinReport,0,5,0
@KifalmeJamal,1,0,0
@SafiMaasai,1,0,0
@DarbaDee,2,24,0
@Elisabeth3boy,1,0,0
@KFILE,0,7,0
@ErickBeck9,1,0,0
@mitch_won,1,1,0
@MsChopsy,0,1,0
@davidaxelrod,0,2,0
@adriantgarcia,1,0,0
@andnowsheisnot,1,1,0
@michaelanemnca,1,0,0
@Stabbypants,2,0,0
@kimmi_chelle,0,1,0
@President1Trump,0,3,0
@EW,0,3,0
@TamekaDavis6,1,0,0
@PscifiloverB,1,0,0
@TravisStarley,0,3,0
@mejehu67,1,0,0
@SuchHate,1,0,0
@stephanirmartin,0,1,0
@kathygriffin,0,19,0
@J39wallace,1,0,0
@SpichardRencer,1,0,0
@DJMiniMart1,1,0,0
@MrmSayin,1,0,0
@ms_anonymous_d,0,1,0
@APrettyGoodLife,1,0,0
@KurtSchlichter,0,12,0
@NeToChiGuy,1,0,0
@TwitterMoments,0,22,0
@Darryl24534847,1,0,0
@JessHar96703753,0,12,0
@fynntastic,1,0,0
@5pointbackgammo,1,0,0
@GoyimHerder,1,0,0
@takaforo,1,0,0
@bjp950,1,0,0
@mlopezme1,1,0,0
@josephmcclung81,0,5,0
@archie34,0,3,0
@logantweeting,0,3,0
@lildivine_,1,0,0
@GingerGibson,0,1,0
@Sarah_Boxer,0,1,0
@photog_carlos,1,0,0
@XxDustinAdamsxX,1,0,0
@WhitneyCummings,0,4,0
@jstanton6,1,0,0
@TracyMFinch,0,2,0
@JesseVCoffey,1,0,0
@NachoDonut,1,1,0
@letsallkneel,0,1,0
@thejoyhoney,0,3,0
@DonCheadle,0,20,0
@Bloop_1,1,0,0
@OneBluntMom,1,0,0
@AaronRidindirty,0,1,0
@2017Guitarman,1,1,0
@TheGardenHoOR,0,1,0
@colinkalmbacher,1,0,0
@JRWStormy,1,0,0
@crw_93renee,0,1,0
@gdberry911,0,1,0
@SojoXX,1,0,0
@JesseKellyDC,0,2,0
@sarahkasbeer,1,0,0
@justjanedoee,0,1,0
@vertigo7804,0,5,0
@duckduckloose,0,1,0
@BattleChaplain,0,1,0
@DeannaSader,0,21,0
@LibtardFinder,1,0,0
@sobrien113,0,1,0
@cheerio15,1,1,0
@WilkowMajority,0,4,0
@MIKELEWIS11674,1,0,0
@AriMelberFans,1,0,0
@KEEMSTAR,0,8,0
@therachelchick,2,1,0
@KevinKeving95,1,0,0
@Cinderella5280,1,0,0
@brice402,1,0,0
@antigua1080i,1,0,0
@Oregolele_C,1,0,0
@JackShadowban,0,2,0
@bodydouble,0,2,0
@MarcSilvahh,0,5,0
@mojopo,0,27,0
@mehransharmini,0,17,0
@theyoooooshow,1,0,0
@Ifhysm_,0,1,0
@PabloPistachio2,1,0,0
@MattWalshBlog,0,2,0
@Vishal_Hussain,1,0,0
@TasteOfCountry,0,2,0
@Vivace913,1,0,0
@jlongfieldsmith,1,0,0
@V4V1ndetta,0,1,0
@ACNickel,0,1,0
@kamzou08,1,0,0
@CaptObvious63,1,1,0
@Variety,0,15,0
@J4Years,1,0,0
@constance_813,1,0,0
@tararenee68,1,0,0
@rolandscahill,0,2,0
@pontes2481,1,0,0
@brianrobplus,1,0,0
@EhCanadianToque,1,0,0
@VatrW,1,0,0
@jumeaudoll84,1,0,0
@grunhu,1,0,0
@The_UnSilent_,0,2,0
@electronicboy,1,0,0
@USATODAY,0,2,0
@007darB,1,0,0
@Catalyst34,1,0,0
@Scarlett_Decker,1,0,0
@jeffyju,1,0,0
@James_J_Mulcahy,1,0,0
@MATTSIZEMORE,1,0,0
@UMarylandTerp,0,1,0
@smokeandonyxgal,0,6,0
@gailsline,1,0,0
@thekhurg,1,0,0
@SkyVipre,1,0,0
@EclecticEnigma1,1,0,0
@joshuascott1981,2,0,0
@djgeorgeff,0,1,0
@brianstelter,0,12,0
@1pootinlady,1,0,0
@Jefftuttle,0,1,0
@Mardcon,0,1,0
@MichaelKotick,0,1,0
@matuzalem,1,0,0
@MrJeromeTrammel,2,0,0
@CrazyLa29297546,1,0,0
@seesawisbroken1,1,0,0
@SolidGraniteNH,1,0,0
@Jesslissen76,1,0,0
@BibChr,0,1,0
@LarryWi61620389,1,0,0
@NBCBLK,0,1,0
@Starbucks,0,7,0
@MSNBC,0,21,0
@TheChiselers,1,0,0
@uhavbadsportsiq,1,1,0
@MarieKittyKat89,1,0,0
@NikolovPam,1,0,0
@thecjpearson,0,7,0
@HillaryClinton,0,12,0
@raindog1109,1,0,0
@Kira_Media,0,1,0
@Joeywahoo92,1,0,0
@philhaney,1,0,0
@CTVNews,0,1,0
@nicoleagallant,1,0,0
@hausofJazzy,1,0,0
@kloverz4,1,0,0
@memoomary6,0,4,0
@CoCoDeLiGhT_,1,1,0
@KristySwansonXO,0,1,0
@CuseMrG,1,0,0
@WVVA,1,0,0
@Johnjacobs7777,0,1,0
@jeffwoolf95,1,0,0
@Evemobo,0,1,0
@Windy456Susan,0,1,0
@DkChoco,1,0,0
@thelarrywatkins,1,0,0
@Gardasmama85,0,1,0
@HeidiHallTN,1,0,0
@b_just2,1,0,0
@TC,0,1,0
@BarbaraBoxer,1,0,0
@EluxTroxl,0,1,0
@KevinCate,0,6,0
@dailybriefing,0,11,0
@stridinstrider,1,0,0
@magnoliamartha,1,0,0
@alternet,0,3,0
@krassenstein,0,14,0
@jemelehill,0,4,0
@therealroseannecray,0,1,0
@SuperMeowy,1,0,0
@pittmankaren,0,1,0
@Nudelagoon,1,0,0
@ceecashcpt,1,0,0
@OP_Report,1,0,0
@TrumpGirlStrong,0,8,0
@realtvfilms,1,0,0
@thorsvalkyries,0,1,0
@Davemart123,1,0,0
@DHaines1,1,0,0
@MICAHMANN,1,0,0
@ClarkJmes,1,0,0
@BostonGlobe,0,4,0
@LadyLiberation_,1,0,0
@OccamsBattleaxe,1,0,0
@feeFahifofum,1,0,0
@kristirice47,1,0,0
@Cernovich,0,9,0
@sherryj341,1,0,0
@mikeclark2,1,1,0
@nbc,0,8,0
@serpentjane,1,0,0
@barbspitz,2,0,0
@TheDailyShow,0,1,0
@CajsaMalloy,1,0,0
@13WMAZNEWS,0,1,0
@CocoRococco,1,0,0
@Mardigroan,1,1,0
@DanCoxPR,1,0,0
@_MaceinthePlace,1,0,0
@isaac1855,1,0,0
@LisPower1,1,0,0
@TrashcanCharlie,1,0,0
@WesHuntington1,1,0,0
@JanSoltys1,1,0,0
@wsender,1,0,0
@DAM0013,0,1,0
@LisaSmith4680,0,6,0
@suze3,1,0,0
@myerslee85,0,1,0
@PoliticusSarah,0,1,0
@politicususa,0,1,0
@amysgotjokes,1,0,0
@BrianInvincible,1,0,0
@JCSmith39504440,1,0,0
@BoxerBandit2014,0,1,0
@WinterFaery1984,1,0,0
@DianeLong22,1,0,0
@OfficialJonZal,0,1,0
@oufenix,0,1,0
@ChemiShalev,1,0,0
@laurenduca,0,2,0
@VanGauthier3,2,1,0
@KnieriemenSusan,1,0,0
@NConner62,0,1,0
@pigchampions,1,0,0
@LarryFriisShow,1,0,0
@joncoopertweets,0,3,0
@LibsInAmerica,0,1,0
@MTaylor_tweets,2,0,0
@crainschicago,0,2,0
@MarthaThompson6,1,0,0
@LanceFoxMcCloud,0,1,0
@POE314PI,0,1,0
@KTHopkins,0,15,0
@_jackmick_,0,1,0
@JuliaEClancy,1,0,0
@chandelis,0,1,0
@channel1WE,1,0,0
@DSnelsonSmith,2,0,0
@sexaidsorg,1,0,0
@Essence,0,1,0
@jaspercolesays,1,0,0
@LayneGina9,1,0,0
@jojoh888,0,1,0
@NealFeiden,1,0,0
@sunocoloco617,1,0,0
@HWDRepublican,2,0,0
@cyulatya,1,0,0
@LittleEagle2000,1,0,0
@Kat10671256,1,0,0
@ZerlinaMaxwell,0,2,0
@teresaedavis2,1,0,0
@lepomang,1,0,0
@alienalicia14,1,0,0
@RealErinCruz,0,2,0
@odenislira,1,0,0
@AndrewTumilty,0,1,0
@Marvel,0,1,0
@theblackpanther,0,2,0
@JordanUhl,1,1,0
@TweetLikePrez,1,0,0
@VanJones68,0,9,0
@theMrsScience,1,0,0
@Sjdivadolly,1,0,0
@UncleAndy45014,0,4,0
@MoeTheSudani,1,0,0
@malikthesudani,0,1,0
@BlckMslmGrlFly,0,1,0
@muradhoury,0,1,0
@robles_jdaniel,0,1,0
@weejan,1,0,0
@jimlibertarian,0,12,0
@MMjustified,0,1,0
@SUBWAY,0,2,0
@liannananners,1,0,0
@JoeWhite711,0,1,0
@maggiemurphey,1,0,0
@Learningdaily01,1,0,0
@dabadass419,0,1,0
@zerohedge,0,3,0
@_Fever7,1,0,0
@N8_Patt,1,0,0
@lalakers_36,1,0,0
@LazuliLady,1,1,0
@Jmasty5608,1,0,0
@WarlockKenny,2,0,0
@Petite0ne,0,2,0
@daveyyy_b,1,0,0
@tinndrawers,1,0,0
@Marlies4711,1,0,0
@truejbru,2,0,0
@reedmiller,1,0,0
@Hotepwhiteguy,1,0,0
@celly321,1,0,0
@derekahunter,0,1,0
@FerBeretta,1,0,0
@Daisibird,1,0,0
@CBSNewsEnt,0,1,0
@RoseanneReturns,0,1,0
@sleezsisters,0,1,0
@ABC7,0,2,0
@ReelMFishman,0,3,0
@abc7george,0,2,0
@celiebugpro,1,0,0
@jamiejay_cakes,1,0,0
@Popehat,0,1,0
@JawnMurray,1,0,0
@rubydeuxdetroit,0,1,0
@mannoname4,0,1,0
@renwins,0,1,0
@MattyInGreenBay,1,0,0
@SarahPalinUSA,0,3,0
@JoannLo92019718,1,0,0
@atlsmr2,1,0,0
@thephunion,0,1,0
@emrazz,0,1,0
@Bonn1eGreer,1,1,0
@distractedfilm,0,1,0
@SamScrogg,1,0,0
@LickOnMyCupcake,1,0,0
@jlhatty,1,0,0
@RHOBellevue,1,0,0
@RNcat50,1,0,0
@HeadlinePolitic,1,0,0
@ConnieSchultz,1,0,0
@benettz53,1,0,0
@keithboykin,0,2,0
@MWChin,2,0,0
@Yass_Sandro,0,1,0
@Leigh_Valentine,0,1,0
@lilvanpeebles,1,0,0
@CicerosSon,0,1,0
@CAgal4DJT,1,0,0
@realdotrump,0,1,0
@beck_ann4,1,0,0
@BryanESmithJr,1,0,0
@BjwalkinRIVERS,1,0,0
@ahernandez85b,1,2,0
@TeaRonW,1,0,0
@tysandsnyc,0,1,0
@Montez_BBA,0,1,0
@FraminghamPatch,1,0,0
@slipcases,1,1,0
@MaryEMcGlynn,0,1,0
@EverleashLLC,1,0,0
@ThatWokeAuntie,0,1,0
@creolecajun,0,5,0
@mslovejones,1,0,0
@joe_pelech,1,0,0
@scottschrey,1,0,0
@WalpolePatch,1,0,0
@phillby66,1,0,0
@TreceDaKing,1,0,0
@bewitched49,1,0,0
@jilevin,1,0,0
@nysprts1,1,0,0
@SanMarinoPatch,1,0,0
@jemillerwbal,0,1,0
@TruSilentMaj,1,1,0
@SiberiaCat3,1,0,0
@ComfortablySmug,1,2,0
@DIS,1,0,0
@WhiteMikeWilbon,0,1,0
@mr_mookie,1,0,0
@ChandaChacon,1,0,0
@generaloutrage,1,0,0
@tmangopchange,3,0,0
@ChristineMAGAMD,0,3,0
@disney,0,3,0
@mjfree,0,11,0
@sfrsteel,1,0,0
@luvhavens1969,1,0,0
@johnobeto,1,0,0
@WLKY,1,0,0
@janice_e,1,2,0
@third_sasha,0,2,0
@ACastelluci,0,2,0
@vickibazter,0,16,0
@seanhannity,0,31,0
@LouDobbs,0,11,0
@YoungDems4Trump,0,11,0
@basshooker2,1,0,0
@jamielynn5551,1,0,0
@Cognidissident,2,0,0
@philnevergiveup,1,0,0
@Kennybaker85,1,0,0
@lordjim_2001,1,0,0
@SandraA2299,1,0,0
@NVPeople,1,0,0
@lwandjw,1,0,0
@OrlaHutchinson,1,0,0
@lazarus0530,1,0,0
@whitneydk,1,0,0
@laff,0,1,0
@popularstashXRP,1,0,0
@houstonbch,1,0,0
@ceaseless,1,0,0
@ernestsewell,1,0,0
@XristinaMarie86,1,0,0
@TheRealMadGib2,3,1,0
@nysports1975,0,3,0
@MartinezKemuel,1,0,0
@FOX,0,1,0
@kellgirl73,1,0,0
@lisaovc,1,0,0
@svidonroof,1,0,0
@NewBeeZee2018,1,0,0
@iamlanaarcher,0,1,0
@DantePer22,0,2,0
@MacBetty,2,0,0
@mimimayes13,0,2,0
@Ian132235,1,0,0
@tlg278,1,0,0
@MasterMofeto,1,0,0
@terryo_neill,1,0,0
@nytimes,0,7,0
@TheMarkPantano,0,4,0
@crafticarolyn,1,0,0
@Cah04_,1,0,0
@MaryannFeigel,1,0,0
@dgct2,1,0,0
@STEVENNAGEL3,1,0,0
@fids777,0,1,0
@SaveMySweden,0,1,0
@MikeHayes61,0,1,0
@DeeDeeldn,0,1,0
@Nigel_Farage,0,4,0
@welshscouse74,0,1,0
@prometheus50K,3,0,0
@davieyo,1,0,0
@ManavDx,1,0,0
@GuytonOlin,1,0,0
@iDizOrder,1,1,0
@liveyourbest13,1,0,0
@Sifill_LDF,0,2,0
@mediaadvantages,2,0,0
@Kitten0409,1,0,0
@borkazo,1,0,0
@atlantis4569,1,2,0
@Moodfro24,1,0,0
@muevegirljackie,0,1,0
@ColorOfChange,1,1,0
@SethVLF,1,0,0
@F_Desouche,0,1,0
@FrDesouche,0,1,0
@claire6_johnson,1,0,0
@mac_twilight,1,1,0
